,metric_id,trial 1,trial 2,trial 3
144,MEAN_LANDING_ACCELERATION_Trial_m/s²,2.016,2.964,2.99
145,MEAN_LANDING_POWER_Trial_W,985.87,1096.487,1151.863
146,MEAN_LANDING_VELOCITY_Trial_m/s,-0.232,-0.123,-0.091
147,MEAN_TAKEOFF_ACCELERATION_Trial_m/s²,10.139,10.924,10.866
148,MEAN_TAKEOFF_FORCE_Asym_N,-8.3,3.8,-2.2
149,MEAN_TAKEOFF_FORCE_Left_N,946.636,924.659,950.627
150,MEAN_TAKEOFF_FORCE_Right_N,867.831,961.239,930.006
151,MEAN_TAKEOFF_FORCE_Trial_N,1814.467,1885.897,1880.634
152,MEAN_TAKEOFF_VELOCITY_Trial_m/s,1.729,1.762,1.77
153,MIN_ECCENTRIC_FORCE_Trial_N,377.3511673151751,319.3511673151751,316.3511673151751
154,PEAK_CONCENTRIC_FORCE_Asym_N,-6.497139514087613,5.964507264980214,1.1949795765356603
155,PEAK_CONCENTRIC_FORCE_Left_N,1195.512645914397,1124.512645914397,1184.512645914397
156,PEAK_CONCENTRIC_FORCE_Right_N,1117.8385214007783,1195.8385214007783,1198.8385214007783
157,PEAK_CONCENTRIC_FORCE_Trial_N,2313.351167315175,2320.351167315175,2381.351167315175
158,PEAK_ECCENTRIC_FORCE_Asym_N,-3.613874017890269,0.6115912416820887,0.5202891152924892
159,PEAK_ECCENTRIC_FORCE_Left_N,1208.512645914397,1190.512645914397,1209.512645914397
160,PEAK_ECCENTRIC_FORCE_Right_N,1164.8385214007783,1197.8385214007783,1215.8385214007783
161,PEAK_ECCENTRIC_FORCE_Trial_N,2367.351167315175,2360.351167315175,2425.351167315175
162,PEAK_LANDING_ACCELERATION_Trial_m/s²,32.167,33.706,28.485
163,PEAK_LANDING_FORCE_Asym_N,-20.0,25.3,-5.2
164,PEAK_LANDING_FORCE_Left_N,2322.513,1807.513,1852.513
165,PEAK_LANDING_FORCE_Right_N,1858.839,2419.839,1756.839
166,PEAK_LANDING_FORCE_Trial_N,3818.351167315175,3958.351167315175,3483.351167315175
167,PEAK_LANDING_POWER_Trial_W,9117.555,9537.823,8729.711
168,PEAK_LANDING_VELOCITY_Trial_m/s,0.891,1.001,1.1
169,PEAK_TAKEOFF_ACCELERATION_Trial_m/s²,15.623,15.7,16.371
170,PEAK_TAKEOFF_FORCE_Asym_N,-3.6,0.6,0.5
171,PEAK_TAKEOFF_FORCE_Left_N,1208.513,1190.513,1209.513
172,PEAK_TAKEOFF_FORCE_Right_N,1164.839,1197.839,1215.839
173,PEAK_TAKEOFF_FORCE_Trial_N,2367.351167315175,2360.351167315175,2425.351167315175
174,PEAK_TAKEOFF_POWER_Trial_W,5129.503,5252.263,5142.74
175,PEAK_TAKEOFF_VELOCITY_Trial_m/s,2.942,2.965,2.957
176,POSITIVE_IMPULSE_Asym_Ns,1.0988437818868155,22.773866183522166,4.053014951154483
177,POSITIVE_IMPULSE_Left_Ns,789.9340136196417,699.8159377440459,773.5124824912168
178,POSITIVE_IMPULSE_Right_Ns,798.7105953317155,906.1905642034424,806.1873774328922
179,POSITIVE_IMPULSE_Trial_Ns,741.239245108062,764.2438038071998,769.6971560018601
180,POSITIVE_TAKEOFF_IMPULSE_Asym_Ns,-5.630707907826617,-1.3438954726017789,-1.535798303843754
181,POSITIVE_TAKEOFF_IMPULSE_Left_Ns,379.18693190707785,370.725805447924,367.61170428060467
182,POSITIVE_TAKEOFF_IMPULSE_Right_Ns,357.8360233467409,365.7436381327429,361.965929961532
183,POSITIVE_TAKEOFF_IMPULSE_Trial_Ns,389.1332041247636,397.52280195662274,397.73488022210114
184,RELATIVE_CONCENTRIC_RFD_Trial_N/s/kg,0.0,0.0,0.0
185,RELATIVE_CONCENTRIC_RPD_100MS_Trial_W/s/kg,294.1847989640909,336.9815387918301,341.17835226669166
186,RELATIVE_CONCENTRIC_RPD_50MS_Trial_W/s/kg,320.590098348555,373.9862726083562,373.9726508939181
187,RELATIVE_CONCENTRIC_RPD_Trial_W/s/kg,270.9497592808622,293.57878470694436,286.35339565540505
188,RELATIVE_ECCENTRIC_BRAKING_RFD_100MS_Trial_N/s/kg,15.499615257758347,10.992634934580387,25.502913048226514
189,RELATIVE_ECCENTRIC_BRAKING_RFD_Trial_N/s/kg,63.7177881237953,67.88969908671406,84.07330051817964
190,RELATIVE_ECCENTRIC_DECEL_RFD_Trial_N/s/kg,110.39082687825093,109.46832289019636,121.4932264038325
