,metric_id,trial 1,trial 2,trial 3
125,START_OF_MOVEMENT_Left_s,32.49599999999375,44.104000000007936,57.318000000024085
126,START_OF_MOVEMENT_Right_s,32.49599999999375,44.104000000007936,57.318000000024085
127,START_OF_MOVEMENT_Trial_s,32.49599999999375,44.104000000007936,57.318000000024085
128,START_TO_80PC_PEAK_FORCE_Asym_s,-31.35593220338983,17.46724890829694,-56.8445475638051
129,START_TO_80PC_PEAK_FORCE_Left_s,0.47200000000057685,0.37800000000046197,0.8620000000010535
130,START_TO_80PC_PEAK_FORCE_Right_s,0.32400000000039597,0.45800000000055974,0.37200000000045463
131,START_TO_80PC_PEAK_FORCE_Trial_s,0.45800000000055974,0.3940000000004815,0.4600000000005622
132,START_TO_PEAK_FORCE_Asym_s,-0.5882352941176471,-77.41369221767116,-53.523903400689996
133,START_TO_PEAK_FORCE_Left_s,0.680000000000831,3.4180000000041773,4.058000000004959
134,START_TO_PEAK_FORCE_Right_s,0.6760000000008262,0.7720000000009435,1.886000000002305
135,START_TO_PEAK_FORCE_Trial_s,0.680000000000831,3.4180000000041773,3.988000000004874
